year,1-gram,count-sum,count-mean
2023,pablo,4,1.3333333333333333
2021,scenarios,4,1.0
2024,sympathetic,4,1.0
2023,shrouding,4,4.0
2021,anticipation,4,1.3333333333333333
2023,barefoot,4,1.0
2024,neglected,4,1.0
2024,grata,4,1.3333333333333333
2023,pac,4,2.0
2023,vietnamese,4,1.0
2021,undertaking,4,4.0
2023,correspond,4,1.0
2023,barbosa,4,4.0
2021,antónio,4,1.0
2023,hyper,4,1.0
2024,festive,4,1.0
2022,majdi,4,1.0
2021,scattered,4,1.0
2022,madrid,4,1.3333333333333333
2023,barring,4,1.0
2024,reign,4,1.0
2023,hweil,4,4.0
2024,deficit,4,1.3333333333333333
2021,incumbent,4,1.0
2023,hyderabad,4,2.0
2023,ozhan,4,4.0
2023,shrunk,4,1.0
2023,shuafat,4,1.0
2023,vigil,4,1.3333333333333333
2024,negatively,4,1.0
2023,produces,4,1.0
2023,viewpoint,4,1.0
2021,incredible,4,1.0
2023,owning,4,1.0
2023,shufa,4,2.0
2021,anthony,4,1.3333333333333333
2022,macron,4,1.0
2023,jaundice,4,1.0
2021,animosity,4,1.3333333333333333
2021,unexploded,4,2.0
2024,fertilisers,4,4.0
2021,unfair,4,1.0
2023,overstretched,4,1.0
2023,bankruptcy,4,1.0
2023,bankrupt,4,1.0
2023,hysteria,4,1.0
2024,amputation,4,4.0
2023,victimised,4,1.0
2023,baniyas,4,4.0
2023,basilica,4,2.0
2023,jdam,4,1.3333333333333333
2021,uncertain,4,1.0
2023,jdams,4,1.3333333333333333
2022,grateful,4,1.0
2023,overshadowed,4,1.0
2023,score,4,1.0
2023,basketball,4,1.0
2024,defy,4,1.0
2023,overt,4,1.0
2024,amputees,4,1.3333333333333333
2024,metro,4,1.0
2023,corrie,4,4.0
2021,undocumented,4,4.0
2021,indefinite,4,1.0
2021,announce,4,1.0
2023,barbakh,4,4.0
2022,malika,4,1.0
2022,malki,4,2.0
2023,hunter,4,1.0
2023,scouts,4,1.3333333333333333
2023,baradiyah,4,4.0
2023,scout,4,1.3333333333333333
2024,stipulated,4,1.0
2022,manages,4,1.0
2024,defuse,4,1.0
2023,cord,4,1.3333333333333333
2022,machine,4,1.0
2021,unconscious,4,1.0
2024,stifle,4,1.0
2023,verbatim,4,1.0
2024,stemming,4,1.0
2024,tackle,4,1.0
2021,lloyd,4,1.3333333333333333
2021,impede,4,1.3333333333333333
2023,awawda,4,2.0
2023,converge,4,1.0
2024,breeds,4,1.3333333333333333
2022,gilboa,4,1.3333333333333333
2023,veer,4,1.3333333333333333
2021,licence,4,1.3333333333333333
2021,immoral,4,1.3333333333333333
2023,covert,4,1.0
2021,indignities,4,2.0
2023,awakened,4,1.0
2021,upset,4,1.3333333333333333
2024,worsens,4,1.0
2022,mechanisms,4,1.0
2022,med,4,1.3333333333333333
2021,asab,4,2.0
2023,schabas,4,4.0
2023,jibril,4,1.0
2022,meals,4,1.3333333333333333
2021,imperial,4,1.3333333333333333
2021,imperialist,4,1.0
2023,ayed,4,1.3333333333333333
2023,creator,4,1.0
2022,maysa,4,4.0
2024,stocked,4,1.0
2023,probing,4,1.0
2023,scheme,4,1.0
2024,wosornu,4,2.0
2022,mcbride,4,2.0
2024,feast,4,1.0
2024,180,4,1.0
2021,indigenous,4,1.0
2021,uphold,4,1.0
2024,worthy,4,1.0
2024,grain,4,1.0
2021,arson,4,1.0
2024,graham,4,1.3333333333333333
2024,referral,4,1.3333333333333333
2023,silat,4,1.3333333333333333
2023,idan,4,1.3333333333333333
2023,pronouncement,4,1.0
2024,craig,4,2.0
2023,criminology,4,1.3333333333333333
2023,silsila,4,2.0
2021,indispensable,4,1.0
2022,looming,4,1.0
2021,imagination,4,1.3333333333333333
2021,ashrawi,4,2.0
2023,scenic,4,1.0
2023,vatican,4,1.0
2022,guy,4,1.3333333333333333
2023,shoving,4,1.0
2024,mend,4,1.3333333333333333
2023,silwad,4,1.0
2022,gharra,4,4.0
2022,memorable,4,1.0
2024,h,4,1.0
2023,vastly,4,1.0
2024,neukoelln,4,4.0
2023,proponent,4,1.3333333333333333
2021,amputees,4,4.0
2023,crickx,4,2.0
2021,saif,4,4.0
2023,jim,4,1.0
2023,jimmy,4,1.0
2023,avoids,4,1.0
2024,crashing,4,1.0
2022,mediator,4,2.0
2023,houla,4,2.0
2023,crimea,4,1.3333333333333333
2023,silences,4,1.0
2021,urif,4,1.3333333333333333
2024,1977,4,1.0
2023,propagandists,4,1.0
2022,medicine,4,1.0
2022,ghufran,4,1.3333333333333333
2024,delicious,4,2.0
2023,criminalised,4,1.0
2023,criminalising,4,1.3333333333333333
2024,stephen,4,1.0
2021,updated,4,1.0
2023,converting,4,1.3333333333333333
2021,salum,4,4.0
2021,arena,4,1.0
2024,aquifer,4,4.0
2024,feds,4,2.0
2021,imposition,4,1.0
2021,unplanned,4,1.0
2021,unpopular,4,1.3333333333333333
2023,processing,4,1.0
2024,neo,4,1.0
2023,ovens,4,4.0
2024,yards,4,1.0
2021,ariel,4,1.0
2023,icelandic,4,2.0
2024,refuted,4,1.0
2024,refute,4,1.0
2021,lifeline,4,1.0
2023,jerusalemite,4,1.0
2021,sans,4,1.0
2023,venice,4,1.3333333333333333
2023,backfired,4,1.3333333333333333
2022,goldstein,4,1.0
2024,deere,4,4.0
2024,amos,4,1.0
2023,bacterial,4,1.3333333333333333
2021,unmanned,4,2.0
2023,verbally,4,1.0
2024,del,4,1.0
2021,sarandon,4,1.3333333333333333
2021,indicate,4,1.0
2023,backtrack,4,1.0
2022,masharawi,4,4.0
2022,masked,4,1.0
2023,veracity,4,1.0
2024,1962,4,1.0
2024,wrenching,4,1.0
2021,um,4,2.0
2023,backlog,4,1.0
2024,merkley,4,1.3333333333333333
2021,sarahneh,4,4.0
2021,unnecessary,4,1.3333333333333333
2024,gruesome,4,1.0
2023,outstanding,4,1.0
2023,sighted,4,1.0
2022,glenn,4,1.3333333333333333
2023,outnumbered,4,1.0
2023,sierra,4,1.0
2024,amna,4,1.0
2023,ayyash,4,1.0
2021,uhwc,4,4.0
2023,sigh,4,1.0
2021,unusually,4,1.3333333333333333
2021,analysis,4,1.0
2024,guest,4,1.0
2023,outlines,4,1.0
2024,reflective,4,1.0
2023,jane,4,1.3333333333333333
2024,nebal,4,1.0
2022,maya,4,1.0
2024,migrate,4,1.3333333333333333
2023,promotion,4,1.0
2023,outlaws,4,1.0
2024,merciless,4,1.0
2021,scratch,4,2.0
2021,arizona,4,1.0
2021,ulrichsen,4,4.0
2023,azzoun,4,2.0
2024,wrap,4,1.0
2023,azzeh,4,4.0
2024,merit,4,1.0
2023,prominently,4,1.0
2024,yarn,4,2.0
2023,huda,4,1.0
2021,sanction,4,1.0
2023,outsiders,4,1.3333333333333333
2024,refraining,4,1.0
2021,samir,4,1.3333333333333333
2023,azira,4,4.0
2023,huang,4,2.0
2023,crash,4,2.0
2024,guarding,4,1.0
2024,migrant,4,2.0
2021,armies,4,1.3333333333333333
2021,warzone,4,2.0
2021,waseem,4,2.0
2022,ofer,4,1.0
2021,manara,4,1.0
2024,zaccara,4,2.0
2021,bleed,4,1.0
2023,qin,4,1.3333333333333333
2024,corners,4,1.0
2023,consequential,4,1.0
2021,heritage,4,1.3333333333333333
2023,pretexts,4,1.0
2022,nightmare,4,1.0
2024,weigh,4,1.0
2023,defuse,4,1.0
2023,katzir,4,2.0
2023,altered,4,1.0
2023,nurture,4,1.0
2023,katzman,4,4.0
2023,altaf,4,4.0
2022,filfel,4,2.0
2021,zaher,4,1.3333333333333333
2021,representation,4,1.3333333333333333
2023,parole,4,1.3333333333333333
2024,cornerstone,4,1.0
2023,aluminium,4,1.0
2021,blasted,4,1.0
2023,ny,4,1.3333333333333333
2024,northwestern,4,1.0
2024,schooling,4,1.3333333333333333
2023,ivy,4,1.0
2023,parliamentarians,4,1.0
2024,welch,4,4.0
2023,degradation,4,1.0
2022,finger,4,1.0
2021,settled,4,1.0
2023,degrading,4,1.3333333333333333
2024,glen,4,4.0
2024,welby,4,4.0
2024,gleichen,4,2.0
2023,katherine,4,1.3333333333333333
2021,blanket,4,1.0
2023,grove,4,1.3333333333333333
2023,parnpree,4,1.3333333333333333
2021,zahran,4,4.0
2022,nissan,4,4.0
2024,sustaining,4,1.0
2021,agriculture,4,1.0
2022,noon,4,1.0
2022,fiancé,4,2.0
2023,nukara,4,1.0
2024,gladstone,4,4.0
2021,ze,4,1.0
2024,arman,4,4.0
2021,agreeing,4,1.0
2024,ranked,4,1.0
2023,delicate,4,1.0
2023,delicious,4,1.0
2023,delighted,4,1.0
2021,zebda,4,4.0
2023,participant,4,1.0
2024,beacon,4,1.0
2023,allocate,4,1.0
2023,conscripts,4,1.3333333333333333
2024,crucially,4,1.0
2024,glamour,4,1.3333333333333333
2024,alsalem,4,2.0
2021,blm,4,1.3333333333333333
2023,deleting,4,1.0
2024,notatarget,4,1.0
2024,glasgow,4,1.0
2024,calamity,4,1.0
2024,glance,4,1.0
2022,fierce,4,1.0
2024,280,4,1.0
2021,ahel,4,4.0
2022,nominated,4,2.0
2023,alnwajha,4,1.3333333333333333
2023,qndeel,4,4.0
2023,numbering,4,1.0
2021,zaqout,4,2.0
2023,smoothly,4,1.0
2023,delegitimisation,4,1.3333333333333333
2022,fictitious,4,1.0
2023,qr,4,2.0
2021,blowing,4,1.3333333333333333
2022,harrowing,4,1.0
2024,facade,4,1.0
2024,wipe,4,1.0
2023,amina,4,1.3333333333333333
2021,bigotry,4,1.3333333333333333
2023,consisted,4,1.0
2023,unleash,4,1.0
2021,bilal,4,1.0
2021,aired,4,1.3333333333333333
2023,amira,4,1.3333333333333333
2021,rescuers,4,1.0
2023,unlazzarini,4,1.0
2023,sao,4,1.3333333333333333
2023,unites,4,1.0
2022,fist,4,1.3333333333333333
2021,yehiyeh,4,1.0
2023,objectionable,4,1.0
2023,heidi,4,1.0
2024,corpses,4,1.0
2023,amichai,4,1.0
2024,facie,4,1.3333333333333333
2021,binat,4,4.0
2023,consistency,4,2.0
2021,biddu,4,2.0
2024,derive,4,1.3333333333333333
2021,higazi,4,2.0
2024,beauty,4,1.0
2024,ministerial,4,1.3333333333333333
2022,flare,4,1.0
2023,default,4,1.0
2021,beth,4,1.0
2021,highway,4,1.0
2022,flames,4,2.0
2023,obliterating,4,1.3333333333333333
2023,defeats,4,1.0
2024,normalised,4,1.0
2024,whatsoever,4,1.0
2024,nashville,4,4.0
2022,neglect,4,1.0
2021,airstrike,4,1.3333333333333333
2022,negotiated,4,1.0
2021,bible,4,2.0
2022,legalise,4,2.0
2023,ami,4,1.0
2024,yunis,4,1.0
2023,americas,4,1.0
2022,networks,4,1.0
2022,fires,4,1.0
2021,requirements,4,1.0
2024,crowding,4,1.0
2021,hidden,4,1.0
2024,decomposing,4,1.0
2021,yossi,4,1.0
2024,corporations,4,1.0
2023,definite,4,1.0
2024,renders,4,1.0
2024,13th,4,1.3333333333333333
2021,bitter,4,1.0
2024,glimmer,4,1.0
2021,bjp,4,4.0
2022,harofeh,4,1.3333333333333333
2023,kassab,4,4.0
2024,cafes,4,1.3333333333333333
2021,blackmailing,4,1.0
2022,netzah,4,2.0
2021,yitzhak,4,1.0
2023,objection,4,2.0
2021,birzeit,4,1.0
2021,ain,4,1.0
2024,russell,4,1.3333333333333333
2022,neo,4,1.0
2023,obey,4,1.0
2023,defiantly,4,1.0
2022,nephews,4,1.3333333333333333
2021,bird,4,1.3333333333333333
2024,removing,4,1.0
2023,amend,4,1.3333333333333333
2023,deficits,4,1.0
2023,ameer,4,1.0
2022,harming,4,1.0
2021,yield,4,1.0
2021,birthday,4,1.3333333333333333
2024,byzantine,4,4.0
2024,andreas,4,1.0
2023,ambush,4,1.0
2024,calibrated,4,1.0
2023,smuggled,4,1.0
2023,unhappy,4,1.0
2023,warmongering,4,1.0
2021,brand,4,2.0
2023,alanya,4,2.0
2023,sameera,4,2.0
2023,presiding,4,1.0
2023,density,4,1.0
2022,lawsuit,4,1.3333333333333333
2023,alain,4,2.0
2022,fayez,4,1.0
2024,marginalised,4,1.0
2023,samur,4,1.3333333333333333
2024,marginalise,4,1.3333333333333333
2023,imagining,4,1.0
2023,presided,4,1.0
2022,observe,4,1.3333333333333333
2023,akkad,4,2.0
2024,staged,4,1.0
2023,bite,4,1.0
2024,narendra,4,1.3333333333333333
2024,novelist,4,1.0
2023,passblue,4,2.0
2024,watermelon,4,2.0
2021,tomorrow,4,1.0
2021,renewal,4,1.0
2023,alberto,4,1.0
2023,denkverbot,4,4.0
2023,hawkish,4,1.0
2022,hassouneh,4,2.0
2024,designs,4,1.0
2021,shackled,4,1.3333333333333333
2023,quarry,4,1.0
2024,bayda,4,1.0
2023,denominations,4,1.3333333333333333
2021,haya,4,4.0
2024,herders,4,4.0
2022,objects,4,2.0
2024,zainab,4,2.0
2023,shmona,4,1.0
2023,alarms,4,1.0
2021,inspired,4,1.0
2023,bitmez,4,4.0
2023,havat,4,1.3333333333333333
2022,favourable,4,1.0
2024,margaliot,4,2.0
2024,miraculously,4,1.0
2023,khadija,4,1.0
2023,aisle,4,1.0
2021,remarkable,4,1.0
2023,bizarre,4,1.0
2023,depleting,4,1.0
2022,occurring,4,1.0
2021,todd,4,1.0
2022,faster,4,1.0
2023,hates,4,1.3333333333333333
2024,reopened,4,1.0
2022,fascists,4,1.3333333333333333
2023,khair,4,2.0
2023,passively,4,1.0
2024,racing,4,1.0
2023,hater,4,1.0
2023,salvage,4,1.0
2023,noose,4,1.0
2024,nsm,4,2.0
2021,margin,4,1.3333333333333333
2023,ajawi,4,4.0
2024,rafeef,4,4.0
2024,watchdogs,4,1.0
2023,bits,4,1.0
2022,fauqa,4,4.0
2021,shaker,4,2.0
2021,remind,4,1.0
2023,underway,4,1.0
2022,obtaining,4,1.0
2023,haul,4,1.0
2023,bitterness,4,1.0
2023,dependence,4,1.0
2023,dependency,4,1.3333333333333333
2024,raf,4,4.0
2021,shaking,4,1.3333333333333333
2021,breaks,4,1.0
2024,desist,4,1.0
2021,remembered,4,1.0
2024,marie,4,1.3333333333333333
2021,shaban,4,2.0
2023,soaking,4,1.0
2024,heeded,4,1.0
2024,137,4,1.0
2024,heerden,4,4.0
2024,marman,4,1.3333333333333333
2023,samra,4,2.0
2024,hegemony,4,1.0
2021,heaviest,4,1.3333333333333333
2023,headquartered,4,1.0
2024,teenage,4,1.0
2024,andrew,4,1.3333333333333333
2021,sewerage,4,1.3333333333333333
2022,notion,4,1.0
2023,bind,4,1.0
2023,alignment,4,1.3333333333333333
2021,heat,4,1.3333333333333333
2021,books,4,1.0
2023,novel,4,1.0
2023,sammy,4,2.0
2023,alkam,4,4.0
2024,notices,4,2.0
2023,snatched,4,1.0
2023,allahu,4,2.0
2024,narrowing,4,1.0
2023,della,4,1.0
2022,northeast,4,1.0
2023,samudra,4,4.0
2021,ziad,4,1.0
2021,bold,4,1.3333333333333333
2023,allenby,4,1.0
2021,zidan,4,4.0
2021,tough,4,1.0
2024,decomposed,4,1.3333333333333333
2023,ungar,4,1.3333333333333333
2022,norwegian,4,1.0
2023,billowed,4,1.0
2021,bolstering,4,1.0
2023,billowing,4,1.0
2023,allay,4,1.0
2024,noticed,4,1.0
2023,noureddine,4,2.0
2024,teenager,4,1.3333333333333333
2021,renowned,4,1.0
2021,heal,4,1.3333333333333333
2022,fees,4,1.0
2024,allon,4,4.0
2023,noticeable,4,1.0
2021,headline,4,1.3333333333333333
2024,notorious,4,1.0
2022,hashtag,4,1.0
2023,bipoc,4,2.0
2024,helplessly,4,1.0
2024,mariupol,4,2.0
2021,bourita,4,4.0
2023,demoralisation,4,1.0
2024,hemedti,4,4.0
2022,nuseibah,4,1.3333333333333333
2024,hemmed,4,1.0
2021,leaning,4,1.0
2024,exterminate,4,1.0
2021,maps,4,1.0
2021,headway,4,1.0
2024,helmets,4,1.0
2023,alienated,4,1.0
2024,ramifications,4,1.3333333333333333
2023,notre,4,2.0
2021,booza,4,4.0
2023,demography,4,1.3333333333333333
2023,unfathomable,4,1.3333333333333333
2024,weaker,4,1.0
2021,boris,4,1.0
2024,alluding,4,1.3333333333333333
2024,ramps,4,1.0
2022,nowhere,4,1.0
2021,borne,4,1.0
2023,unfamiliar,4,1.3333333333333333
2023,snubbed,4,1.0
2024,extraction,4,1.3333333333333333
2023,qualifier,4,1.0
2023,notify,4,1.3333333333333333
2022,nso,4,1.3333333333333333
2022,hashem,4,1.3333333333333333
2023,amputation,4,1.3333333333333333
2023,karama,4,1.0
2023,deescalate,4,1.0
2024,crosses,4,1.0
2023,appreciated,4,1.0
2023,punching,4,1.3333333333333333
2021,wept,4,1.3333333333333333
2024,hardened,4,1.0
2023,benefitted,4,1.0
2024,remarked,4,1.0
2021,magazine,4,1.3333333333333333
2021,barton,4,4.0
2024,reasoning,4,1.0
2023,sleeps,4,1.3333333333333333
2023,upbringing,4,1.0
2023,uoy,4,4.0
2021,baseless,4,1.3333333333333333
2023,slated,4,1.0
2022,licence,4,1.3333333333333333
2023,wading,4,1.0
2023,applicable,4,1.0
2023,appliances,4,1.0
2023,appreciates,4,1.0
2021,alghefari,4,4.0
2021,rezeq,4,4.0
2023,satisfied,4,1.0
2021,weeping,4,1.0
2022,lieberman,4,1.0
2024,harbour,4,1.3333333333333333
2023,hijackings,4,2.0
2023,jusuf,4,1.0
2021,lengthy,4,1.0
2021,bargaining,4,1.3333333333333333
2023,hijacked,4,1.0
2023,satisfying,4,1.0
2021,barhoum,4,2.0
2023,approvals,4,1.0
2023,upended,4,1.0
2023,upend,4,1.0
2023,updating,4,1.0
2021,barred,4,1.0
2024,falk,4,2.0
2023,highs,4,1.3333333333333333
2024,burst,4,1.0
2023,applauding,4,1.0
2023,oftentimes,4,1.3333333333333333
2021,batn,4,2.0
2024,begged,4,1.0
2023,apologies,4,1.3333333333333333
2022,musmar,4,4.0
2023,apolitical,4,1.3333333333333333
2023,dci,4,4.0
2023,punishments,4,1.0
2024,sawana,4,1.3333333333333333
2023,bensel,4,2.0
2023,ka,4,1.0
2023,pupils,4,1.0
2024,bravely,4,1.3333333333333333
2021,battered,4,1.3333333333333333
2021,batteries,4,1.0
2022,forestation,4,1.3333333333333333
2023,unthinkable,4,1.0
2021,holidays,4,1.0
2023,hides,4,1.0
2024,hardliners,4,1.3333333333333333
2023,dbeibah,4,4.0
2021,revolutionary,4,1.0
2021,hometown,4,1.0
2022,musa,4,1.0
2021,revolution,4,1.3333333333333333
2022,handle,4,1.0
2023,benign,4,1.0
2023,slaughtering,4,1.0
2023,appearances,4,1.0
2021,wheelchair,4,1.0
2024,mattresses,4,1.0
2023,iiss,4,2.0
2023,punishable,4,1.0
2023,unverifiable,4,1.3333333333333333
2021,basra,4,2.0
2024,mattress,4,1.0
2021,revoked,4,1.0
2023,slavery,4,1.0
2021,bassem,4,1.0
2023,unused,4,1.0
2023,daubed,4,1.3333333333333333
2022,forth,4,1.0
2021,horrible,4,1.3333333333333333
2023,paracetamol,4,1.0
2023,publications,4,1.0
2021,balata,4,2.0
2022,motorcycle,4,1.0
2022,francisco,4,1.0
2021,ball,4,1.0
2024,famously,4,1.3333333333333333
2024,mcgovern,4,2.0
2022,francis,4,1.3333333333333333
2024,rebellion,4,1.0
2024,satisfied,4,1.0
2022,framing,4,4.0
2022,mourned,4,1.0
2023,paraded,4,1.0
2023,upsets,4,1.3333333333333333
2023,hindus,4,2.0
2023,dareini,4,4.0
2023,dares,4,1.3333333333333333
2024,burdens,4,1.0
2023,bells,4,1.0
2024,bureaucratic,4,1.0
2022,motion,4,1.0
2024,hangzhou,4,2.0
2022,freer,4,2.0
2023,arie,4,4.0
2023,arid,4,1.3333333333333333
2023,omitted,4,1.0
2024,15am,4,1.0
2022,freepalestine,4,1.0
2024,hanif,4,4.0
2021,baidun,4,4.0
2021,rioters,4,1.0
2021,wasim,4,4.0
2023,skill,4,1.0
2023,jad,4,4.0
2023,savages,4,1.0
2023,contender,4,1.0
2023,omayr,4,2.0
2021,balad,4,1.3333333333333333
2024,bureaucracy,4,1.0
2024,goodbye,4,1.0
2021,ribs,4,1.0
2024,153,4,1.0
2024,mccann,4,4.0
2023,sauce,4,1.0
2021,bara,4,2.0
2023,arabi,4,1.3333333333333333
2024,mbs,4,2.0
2023,skulls,4,1.0
2024,tap,4,1.3333333333333333
2023,hilltop,4,1.3333333333333333
2023,upholds,4,1.0
2023,benchmark,4,1.3333333333333333
2024,reasserting,4,1.0
2021,rich,4,1.0
2021,horrors,4,1.0
2022,foundations,4,1.0
2024,appointee,4,1.3333333333333333
2023,skyrocketing,4,1.0
2023,hillel,4,1.3333333333333333
2023,justices,4,1.0
2022,fractured,4,1.0
2023,jacobs,4,2.0
2022,msf,4,1.3333333333333333
2022,moussa,4,2.0
2023,daria,4,2.0
2022,mouth,4,1.3333333333333333
2024,155,4,1.0
2024,satisfy,4,1.0
2023,arc,4,1.3333333333333333
2023,darkened,4,1.0
2022,movie,4,1.3333333333333333
2022,mp,4,1.3333333333333333
2021,bankrolled,4,1.3333333333333333
2024,wilson,4,1.3333333333333333
2024,reassured,4,1.0
2024,happily,4,1.0
2021,weaker,4,1.3333333333333333
2021,weakness,4,1.0
2021,banner,4,1.0
2023,hinders,4,1.3333333333333333
2023,paraguay,4,1.0
2023,satellites,4,1.0
2023,amputees,4,1.0
2021,ajwa,4,4.0
2023,qahwaji,4,2.0
2021,ajwitness,4,2.0
2024,hasna,4,2.0
2023,decomposed,4,1.3333333333333333
2022,nationalistic,4,1.3333333333333333
2021,inmate,4,1.0
2024,faded,4,1.0
2024,hassuna,4,2.0
2023,andrian,4,4.0
2021,battles,4,1.0
2024,reminds,4,1.3333333333333333
2024,tatarsky,4,4.0
2021,hirak,4,2.0
2024,factual,4,1.3333333333333333
2023,parcel,4,1.0
2021,wrapped,4,1.0
2023,helplessly,4,1.0
2021,wrath,4,1.0
2023,unprepared,4,1.0
2023,unprotected,4,1.3333333333333333
2023,illness,4,1.0
2023,wailed,4,1.0
2023,besiege,4,1.0
2021,workplaces,4,1.0
2021,respectively,4,1.0
2023,kalla,4,1.0
2023,kallner,4,2.0
2023,unquestioned,4,1.0
2023,unqualified,4,1.0
2023,decisively,4,1.0
2023,illiterate,4,1.0
2021,worries,4,1.0
2023,kamanji,4,2.0
2023,ani,4,1.3333333333333333
2023,preventative,4,1.0
2023,constrain,4,1.0
2023,unpunished,4,1.0
2022,nason,4,2.0
2021,worsening,4,1.0
2023,decreasing,4,1.0
2023,obstruction,4,1.0
2023,obstructed,4,1.0
2023,analysing,4,1.0
2023,obsessed,4,1.3333333333333333
2023,analogy,4,1.3333333333333333
2024,faction,4,1.0
2021,train,4,2.0
2024,ravages,4,1.0
2022,fledged,4,1.0
2023,karabakh,4,1.3333333333333333
2024,remittances,4,1.3333333333333333
2022,flattening,4,1.0
2023,seated,4,1.0
2024,schedule,4,1.0
2023,unmoved,4,1.0
2023,izh,4,4.0
2023,unmistakable,4,1.3333333333333333
2022,nearest,4,1.0
2023,observance,4,1.0
2023,amra,4,2.0
2023,izzeldin,4,1.3333333333333333
2023,unnuanced,4,4.0
2023,illusions,4,1.0
2023,betty,4,1.0
2024,hathaway,4,4.0
2022,nativity,4,4.0
2023,anchor,4,1.0
2023,obstruct,4,1.0
2021,write,4,1.0
2022,hardly,4,1.0
2021,bennet,4,1.0
2023,dedicate,4,1.0
2023,sarajevo,4,1.0
2024,rutte,4,1.3333333333333333
2023,obstinacy,4,1.3333333333333333
2024,noon,4,1.0
2021,trained,4,1.3333333333333333
2022,flew,4,1.0
2023,slower,4,1.0
2023,deed,4,1.0
2021,bent,4,1.0
2022,nancy,4,1.3333333333333333
2024,taste,4,1.0
2024,brasilia,4,4.0
2024,depleted,4,1.0
2023,hesitation,4,1.0
2024,yosra,4,4.0
2024,ryan,4,1.0
2023,hesitant,4,1.0
2023,unshakeable,4,1.3333333333333333
2021,retract,4,1.3333333333333333
2021,alarmed,4,1.3333333333333333
2023,oecd,4,2.0
2024,stars,4,1.3333333333333333
2023,purposefully,4,1.0
2021,retaliatory,4,1.0
2024,widened,4,1.0
2021,winter,4,1.0
2023,bereavement,4,1.3333333333333333
2023,slew,4,1.0
2021,transport,4,1.0
2024,scant,4,1.0
2023,purporting,4,1.0
2024,depicting,4,1.0
2023,debating,4,1.0
2024,depicted,4,1.0
2023,unsurprisingly,4,1.0
2023,purchases,4,1.0
2021,whoever,4,1.0
2023,purchasing,4,1.0
2021,revenues,4,2.0
2024,remedy,4,1.0
2023,puri,4,2.0
2021,revealing,4,1.0
2024,fairly,4,1.0
2021,reveal,4,1.0
2023,purim,4,2.0
2024,svirsky,4,2.0
2021,returns,4,1.3333333333333333
2024,nolan,4,4.0
2022,haniyeh,4,1.0
2024,14th,4,1.3333333333333333
2021,retrieve,4,1.0
2024,readily,4,1.0
2021,transparent,4,1.0
2024,crosshairs,4,1.0
2024,reacting,4,1.0
2023,unresponsive,4,1.3333333333333333
2021,resting,4,1.3333333333333333
2023,decency,4,1.0
2023,anoc,4,4.0
2021,wonderful,4,1.0
2021,restaurant,4,1.3333333333333333
2023,annoyed,4,1.0
2021,translated,4,1.3333333333333333
2021,transitional,4,1.0
2021,wore,4,1.3333333333333333
2024,bedroom,4,1.3333333333333333
2023,annihilated,4,1.0
2021,beliefs,4,1.0
2021,separating,4,1.0
2023,paranoia,4,1.3333333333333333
2023,construct,4,1.0
2023,kaldas,4,4.0
2023,constructive,4,1.0
2022,najah,4,1.0
2022,nada,4,2.0
2023,unrestricted,4,1.0
2021,mahrez,4,2.0
2024,225,4,2.0
2023,unseen,4,1.0
2023,debts,4,1.3333333333333333
2023,paralysing,4,1.0
2023,dec,4,1.0
2024,228,4,1.0
2024,suzanne,4,4.0
2023,illegitimate,4,1.0
2023,heron,4,2.0
2022,naijm,4,1.3333333333333333
2021,bedroom,4,1.0
2023,unscathed,4,1.0
2024,reacts,4,1.0
2024,arenas,4,2.0
2024,stanford,4,2.0
2021,restoring,4,1.0
2023,complaining,4,1.0
2022,skunk,4,1.3333333333333333
2024,evacuees,4,1.0
2024,munther,4,2.0
2024,pivot,4,1.0
2022,deceased,4,1.3333333333333333
2023,strock,4,2.0
2022,blocking,4,1.0
2023,shahed,4,1.0
2022,blooded,4,1.0
2021,somayya,4,4.0
2023,melenchon,4,2.0
2024,accessible,4,1.0
2021,peter,4,1.3333333333333333
2024,mounts,4,1.0
2023,mekyton,4,4.0
2023,reliance,4,1.0
2024,sneineh,4,4.0
2022,traumatic,4,1.0
2021,extends,4,1.3333333333333333
2021,extending,4,1.0
2023,yielded,4,1.0
2021,diana,4,1.3333333333333333
2022,trend,4,1.3333333333333333
2023,yeshiva,4,1.0
2022,blind,4,1.0
2024,cleland,4,2.0
2024,anticipate,4,1.0
2023,interpret,4,1.0
2024,unifying,4,1.3333333333333333
2021,storm,4,1.3333333333333333
2021,pervasive,4,2.0
2022,imperative,4,1.0
2024,awful,4,1.0
2023,litigation,4,1.3333333333333333
2023,taps,4,1.0
2023,relevance,4,2.0
2021,diagnosed,4,2.0
2024,fog,4,1.3333333333333333
2021,negotiate,4,1.0
2022,blew,4,1.0
2024,subcommittee,4,1.0
2023,casarões,4,4.0
2023,tanzania,4,1.0
2022,transparency,4,1.0
2024,jamila,4,4.0
2023,exasperation,4,1.0
2021,expresses,4,1.0
2022,traditionally,4,1.0
2022,daylight,4,1.0
2023,reward,4,1.0
2021,perpetrated,4,1.0
2024,pillage,4,2.0
2022,importantly,4,1.3333333333333333
2021,permanently,4,1.0
2023,liz,4,1.0
2024,accommodate,4,1.0
2023,yoghurt,4,1.3333333333333333
2023,medina,4,1.0
2024,lawrence,4,1.3333333333333333
2023,medieval,4,1.3333333333333333
2021,perimeter,4,2.0
2024,anticipation,4,1.0
2023,exceptionally,4,1.0
